Dia;Dia;TM;TX;TN;HRM;PPT;PM;Volum
2007-11-21;2007-11-21;10.0;14.8;6.9;97.0;1.6;909.1;33.6309
2007-11-22;2007-11-22;7.4;11.4;5.6;99.0;0.0;907.4;33.7567
2007-11-23;2007-11-23;6.1;10.8;2.7;93.0;0.0;911.7;33.8355
2007-11-24;2007-11-24;3.0;8.1;0.8;96.0;0.0;916.4;33.8197
2007-11-25;2007-11-25;1.2;6.8;-1.2;98.0;0.2;918.8;33.7724
2007-11-26;2007-11-26;3.6;9.5;0.2;79.0;0.0;917.5;33.7409
2007-11-27;2007-11-27;3.5;10.5;-0.5;84.0;0.0;917.5;33.6937
2007-11-28;2007-11-28;4.7;12.0;1.4;70.0;0.0;916.1;33.6623
2007-11-29;2007-11-29;2.5;8.2;-0.3;84.0;0.0;914.3;33.6152
2007-11-30;2007-11-30;3.6;11.1;0.2;84.0;0.0;916.5;33.5211
2007-12-01;2007-12-01;3.9;10.3;-0.4;86.0;0.0;917.3;33.3647
2007-12-02;2007-12-02;5.0;10.4;1.8;86.0;0.0;920.3;33.2089
2007-12-03;2007-12-03;3.3;9.7;0.5;95.0;0.0;915.2;33.1001
2007-12-04;2007-12-04;6.4;14.9;2.0;84.0;0.0;921.3;33.0071
2007-12-05;2007-12-05;6.1;12.6;2.4;86.0;0.0;923.8;32.8835
2007-12-06;2007-12-06;6.5;11.6;3.2;82.0;0.0;924.6;32.7602
2007-12-07;2007-12-07;3.5;6.6;1.1;96.0;0.0;918.4;32.6526
2007-12-08;2007-12-08;3.1;8.6;-0.5;92.0;0.0;916.0;32.5607
2007-12-09;2007-12-09;5.3;12.9;0.4;77.0;0.0;909.9;32.4537
2007-12-10;2007-12-10;2.9;10.4;-1.5;67.0;0.0;913.7;32.3471
2007-12-11;2007-12-11;3.4;9.3;-1.7;41.0;0.0;919.8;32.2559
2007-12-12;2007-12-12;1.5;8.3;-4.1;47.0;0.0;923.9;32.1952
2007-12-13;2007-12-13;-0.7;6.3;-4.8;57.0;0.0;925.8;32.1044
2007-12-14;2007-12-14;0.0;7.1;-3.6;57.0;0.0;923.1;32.029
2007-12-15;2007-12-15;0.1;5.6;-3.1;74.0;0.0;918.2;31.9386
2007-12-16;2007-12-16;-1.1;5.4;-4.9;58.0;0.0;921.2;31.8785
2007-12-17;2007-12-17;-2.3;3.5;-6.1;79.0;0.0;919.4;31.7735
2007-12-18;2007-12-18;1.7;7.2;-1.0;79.0;0.0;923.8;31.6987
2007-12-19;2007-12-19;0.9;6.2;-2.2;86.0;0.0;928.7;31.6241
2007-12-20;2007-12-20;2.3;6.7;-2.5;82.0;1.0;926.5;31.5199
2007-12-21;2007-12-21;3.7;5.7;2.4;86.0;1.0;921.9;31.4456
2007-12-22;2007-12-22;5.7;7.9;3.6;82.0;0.0;920.5;31.3863
2007-12-23;2007-12-23;5.0;10.7;1.9;85.0;0.0;922.3;31.3271
2007-12-24;2007-12-24;3.6;9.9;0.9;88.0;0.0;923.3;31.2385
2007-12-25;2007-12-25;2.0;7.9;-0.9;87.0;0.0;921.1;31.1796
2007-12-26;2007-12-26;3.6;7.5;0.1;70.0;0.0;924.2;31.0767
2007-12-27;2007-12-27;2.3;8.3;-1.3;70.0;0.0;928.2;31.0033
2007-12-28;2007-12-28;2.2;9.1;-1.3;67.0;0.0;927.7;30.9302
2007-12-29;2007-12-29;2.2;8.0;-1.0;56.0;0.0;925.8;30.8572
2007-12-30;2007-12-30;3.6;8.9;-0.5;52.0;0.0;922.7;30.7843
2007-12-31;2007-12-31;2.0;9.6;-1.8;43.0;0.0;921.7;30.7116
2008-01-01;2008-01-01;-0.4;6.8;-3.9;59.0;0.0;917.1;30.6246
2008-01-02;2008-01-02;-0.2;4.8;-4.0;80.0;1.6;909.4;30.5522
2008-01-03;2008-01-03;1.8;4.8;-1.3;100.0;22.2;899.7;30.48
2008-01-04;2008-01-04;3.8;9.6;0.5;92.0;0.0;906.9;30.4512
2008-01-05;2008-01-05;3.3;8.3;0.2;90.0;0.0;916.4;30.3936
2008-01-06;2008-01-06;5.6;12.9;-0.1;91.0;0.0;920.3;30.3217
2008-01-07;2008-01-07;5.5;7.5;3.4;100.0;0.0;923.6;30.2644
2008-01-08;2008-01-08;6.0;6.7;4.8;100.0;0.0;922.0;30.1928
2008-01-09;2008-01-09;6.1;9.5;4.4;96.0;0.2;920.5;30.1071
2008-01-10;2008-01-10;6.2;8.0;4.9;100.0;0.2;920.4;30.0073
2008-01-11;2008-01-11;5.8;10.8;1.8;93.0;3.2;911.8;29.9221
2008-01-12;2008-01-12;0.8;7.3;-3.0;93.0;0.2;914.2;29.8229
2008-01-13;2008-01-13;0.9;6.1;-2.3;84.0;0.0;914.8;29.6818
2008-01-14;2008-01-14;1.8;7.4;-1.5;92.0;0.0;912.4;29.5833
2008-01-15;2008-01-15;1.4;4.3;-1.2;94.0;0.0;913.3;29.5272
2008-01-16;2008-01-16;3.5;9.6;-1.2;87.0;2.2;907.7;29.5272
2008-01-17;2008-01-17;1.9;8.8;-2.3;88.0;0.0;917.9;29.5272
2008-01-18;2008-01-18;6.0;12.5;0.8;86.0;0.0;925.1;29.4711
2008-01-19;2008-01-19;5.7;10.9;2.0;93.0;0.0;929.1;29.3733
2008-01-20;2008-01-20;4.5;8.2;1.5;99.0;0.0;927.4;29.2757
2008-01-21;2008-01-21;7.6;15.3;2.1;55.0;0.0;925.3;29.1646
2008-01-22;2008-01-22;7.9;14.3;4.2;48.0;0.0;923.2;29.0676
2008-01-23;2008-01-23;6.5;14.4;1.9;72.0;0.0;926.1;28.9709
2008-01-24;2008-01-24;3.3;7.0;0.3;97.0;0.0;928.1;28.8745
2008-01-25;2008-01-25;4.5;10.7;2.2;94.0;0.0;931.1;28.7372
2008-01-26;2008-01-26;6.4;15.1;2.7;65.0;0.0;932.1;28.5869
2008-01-27;2008-01-27;6.6;14.4;2.3;58.0;0.0;931.6;28.4371
2008-01-28;2008-01-28;8.5;16.7;2.7;35.0;0.0;927.3;28.315
2008-01-29;2008-01-29;6.0;12.7;0.7;43.0;0.0;924.3;28.1664
2008-01-30;2008-01-30;2.5;9.0;-2.0;72.0;0.0;924.4;28.0317
2008-01-31;2008-01-31;1.0;6.7;-2.4;88.0;0.0;922.7;27.8708
2008-02-01;2008-02-01;0.8;3.8;-2.7;94.0;0.4;915.3;27.6573
2008-02-02;2008-02-02;2.5;6.8;-1.4;91.0;0.0;914.9;27.498
2008-02-03;2008-02-03;2.3;6.5;-2.7;95.0;1.8;914.0;27.2341
2008-02-04;2008-02-04;4.4;9.9;-0.9;84.0;5.2;912.9;27.1421
2008-02-05;2008-02-05;3.4;11.2;-2.3;75.0;0.0;922.6;27.1946
2008-02-06;2008-02-06;6.0;14.0;-0.8;69.0;0.0;928.5;27.1028
2008-02-07;2008-02-07;7.4;15.6;1.2;68.0;0.0;929.8;27.0243
2008-02-08;2008-02-08;6.6;14.0;1.6;62.0;0.0;928.6;26.946
2008-02-09;2008-02-09;4.3;11.9;0.2;52.0;0.0;927.9;26.8679
2008-02-10;2008-02-10;3.8;11.7;0.0;68.0;0.0;926.6;26.7769
2008-02-11;2008-02-11;2.3;8.5;-1.1;89.0;0.0;925.4;26.6992
2008-02-12;2008-02-12;2.5;9.1;-1.5;65.0;0.0;926.0;26.6087
2008-02-13;2008-02-13;2.4;9.5;-2.3;76.0;0.0;927.5;26.4799
2008-02-14;2008-02-14;3.9;10.2;-0.4;76.0;0.0;926.7;26.3643
2008-02-15;2008-02-15;3.2;10.4;-1.7;79.0;0.0;923.6;26.2364
2008-02-16;2008-02-16;4.6;11.3;-0.2;83.0;0.0;927.8;26.1598
2008-02-17;2008-02-17;4.4;10.6;-0.1;80.0;0.0;932.3;26.0326
2008-02-18;2008-02-18;3.2;5.3;-0.7;93.0;0.8;926.8;25.9059
2008-02-19;2008-02-19;4.9;6.8;3.6;98.0;4.8;921.1;25.83
2008-02-20;2008-02-20;6.5;9.3;5.1;97.0;1.0;921.0;25.7543
2008-02-21;2008-02-21;7.0;12.5;4.1;91.0;0.0;926.0;25.6787
2008-02-22;2008-02-22;8.0;15.9;3.1;84.0;0.2;928.1;25.5907
2008-02-23;2008-02-23;8.4;16.0;4.1;83.0;0.0;926.9;25.4904
2008-02-24;2008-02-24;6.8;13.6;2.7;86.0;0.0;923.9;25.4153
2008-02-25;2008-02-25;7.5;9.0;5.7;99.0;0.4;922.1;25.303
2008-02-26;2008-02-26;9.0;14.9;7.0;91.0;0.0;920.8;25.2283
2008-02-27;2008-02-27;8.8;14.5;5.8;91.0;0.0;920.5;25.1537
2008-02-28;2008-02-28;9.7;15.5;6.1;85.0;0.0;921.2;25.0669
2008-02-29;2008-02-29;9.6;16.9;6.1;88.0;0.0;923.7;24.9803
2008-03-01;2008-03-01;8.1;11.3;4.9;93.0;0.0;921.3;24.8693
2008-03-02;2008-03-02;9.8;19.9;3.8;79.0;0.2;920.0;24.7709
2008-03-03;2008-03-03;10.1;18.3;5.3;76.0;0.0;916.9;24.6606
2008-03-04;2008-03-04;2.4;8.7;-2.8;73.0;0.2;913.6;24.5629
2008-03-05;2008-03-05;-0.9;3.2;-3.6;49.0;0.0;913.8;24.4412
2008-03-06;2008-03-06;2.7;9.3;-2.4;30.0;0.0;913.5;24.3201
2008-03-07;2008-03-07;3.8;13.4;-2.4;56.0;0.0;909.7;24.2115
2008-03-08;2008-03-08;5.0;14.2;-1.6;73.0;0.0;911.3;24.1153
2008-03-09;2008-03-09;5.0;10.0;1.1;86.0;0.4;908.9;23.9955
2008-03-10;2008-03-10;2.2;6.9;-0.9;87.0;0.2;905.2;23.8882
2008-03-11;2008-03-11;7.8;18.4;-0.3;73.0;0.0;910.9;23.7694
2008-03-12;2008-03-12;9.3;17.4;4.2;75.0;0.0;918.1;23.6865
2008-03-13;2008-03-13;9.3;18.2;4.0;81.0;0.0;919.8;23.5684
2008-03-14;2008-03-14;12.0;22.1;5.5;68.0;0.0;916.6;23.4389
2008-03-15;2008-03-15;11.7;18.8;7.1;60.0;0.0;912.2;23.3217
2008-03-16;2008-03-16;8.1;16.2;2.1;63.0;0.0;913.7;23.2164
2008-03-17;2008-03-17;6.7;14.0;1.7;73.0;0.0;911.8;23.0882
2008-03-18;2008-03-18;6.8;13.6;2.1;82.0;3.2;906.8;22.9951
2008-03-19;2008-03-19;4.6;6.5;1.6;97.0;3.6;909.3;22.9719
2008-03-20;2008-03-20;3.2;10.9;-2.9;50.0;0.0;913.4;22.9023
2008-03-21;2008-03-21;2.0;9.6;-4.7;69.0;0.0;904.8;22.8212
2008-03-22;2008-03-22;2.1;8.9;-0.7;93.0;8.0;893.9;22.8212
2008-03-23;2008-03-23;0.9;7.3;-3.3;64.0;0.0;898.1;22.8212
2008-03-24;2008-03-24;4.4;12.4;-2.7;54.0;0.0;902.7;22.8097
2008-03-25;2008-03-25;6.1;17.0;-1.5;74.0;0.0;908.9;22.8097
2008-03-26;2008-03-26;4.8;12.2;-0.2;80.0;1.8;906.4;22.7981
2008-03-27;2008-03-27;2.2;9.9;-2.8;85.0;0.0;904.9;22.7634
2008-03-28;2008-03-28;6.9;17.6;0.1;86.0;0.0;913.7;22.6942
2008-03-29;2008-03-29;8.2;17.3;3.4;85.0;0.0;920.0;22.6135
2008-03-30;2008-03-30;7.8;15.1;1.2;84.0;24.0;914.3;22.5216
2008-03-31;2008-03-31;5.9;14.1;0.7;65.0;3.4;915.1;22.4527
2008-04-01;2008-04-01;10.1;17.7;1.4;29.0;0.0;920.5;22.5101
2008-04-02;2008-04-02;12.8;20.8;7.1;43.0;0.0;922.7;22.556
2008-04-03;2008-04-03;12.4;20.9;5.6;48.0;0.0;919.9;22.5216
2008-04-04;2008-04-04;9.2;18.1;3.3;73.0;0.0;919.2;22.4527
2008-04-05;2008-04-05;9.7;18.5;2.6;71.0;0.0;913.1;22.4069
2008-04-06;2008-04-06;10.6;19.6;4.2;69.0;0.0;904.6;22.3612
2008-04-07;2008-04-07;4.7;6.9;2.8;92.0;0.6;904.8;22.3041
2008-04-08;2008-04-08;8.4;15.5;2.8;80.0;1.6;902.1;22.2927
2008-04-09;2008-04-09;11.1;16.2;7.6;79.0;2.4;900.6;22.3041
2008-04-10;2008-04-10;10.1;18.5;5.7;85.0;20.0;899.1;22.384
2008-04-11;2008-04-11;4.9;8.7;2.4;99.0;10.4;903.1;22.6596
2008-04-12;2008-04-12;5.2;12.3;1.8;88.0;5.4;913.8;23.0998
2008-04-13;2008-04-13;7.6;14.2;1.5;73.0;0.2;916.4;23.5095
2008-04-14;2008-04-14;6.0;14.5;1.1;77.0;0.0;917.6;23.805
2008-04-15;2008-04-15;7.0;15.3;0.6;72.0;0.0;919.3;24.0075
2008-04-16;2008-04-16;8.2;16.6;2.1;77.0;0.0;913.4;24.1754
2008-04-17;2008-04-17;5.7;12.4;2.2;86.0;6.4;901.4;24.2717
2008-04-18;2008-04-18;5.5;10.3;2.2;89.0;8.2;896.6;24.308000000000003
2008-04-19;2008-04-19;7.5;13.6;0.7;75.0;0.0;902.6;24.6361
2008-04-20;2008-04-20;6.2;8.9;3.9;96.0;17.8;899.7;25.2905
2008-04-21;2008-04-21;6.6;14.6;1.4;85.0;0.2;904.2;26.5056
2008-04-22;2008-04-22;7.9;16.8;1.5;78.0;0.0;912.4;27.7906
2008-04-23;2008-04-23;10.3;20.0;2.6;77.0;0.2;918.8;28.6005
2008-04-24;2008-04-24;12.5;21.4;6.0;73.0;0.0;924.4;29.2062
2008-04-25;2008-04-25;14.0;23.0;6.8;62.0;0.0;926.4;29.7946
2008-04-26;2008-04-26;15.7;24.2;9.5;52.0;0.0;922.7;30.3074
2008-04-27;2008-04-27;13.3;20.8;7.5;60.0;0.0;921.2;30.7261
2008-04-28;2008-04-28;10.3;16.9;7.5;85.0;8.2;912.9;31.1207
2008-04-29;2008-04-29;8.4;15.6;3.7;78.0;0.0;908.3;31.5199
2008-04-30;2008-04-30;10.0;16.8;4.4;68.0;0.0;907.1;31.9085
2008-05-01;2008-05-01;10.7;18.5;4.7;63.0;0.0;915.1;32.1952
2008-05-02;2008-05-02;13.7;22.2;6.1;41.0;0.0;920.4;32.4232
2008-05-03;2008-05-03;15.1;24.3;7.2;36.0;0.0;921.0;32.622
2008-05-04;2008-05-04;17.0;27.0;9.6;34.0;0.0;919.2;32.791
2008-05-05;2008-05-05;14.9;21.1;9.9;57.0;3.0;918.7;32.9607
2008-05-06;2008-05-06;13.0;21.1;9.4;82.0;2.6;918.4;33.1467
2008-05-07;2008-05-07;12.9;20.4;6.9;77.0;0.0;917.3;33.2867
2008-05-08;2008-05-08;12.8;19.1;6.8;53.0;0.0;914.7;33.4741
2008-05-09;2008-05-09;7.7;10.4;5.3;92.0;27.6;911.7;33.6466
2008-05-10;2008-05-10;8.2;11.6;6.7;92.0;23.8;909.4;33.9618
2008-05-11;2008-05-11;8.6;14.3;6.4;92.0;4.2;913.0;35.5518
2008-05-12;2008-05-12;10.2;16.4;6.4;73.0;0.2;914.2;37.53
2008-05-13;2008-05-13;11.2;19.1;5.4;76.0;0.0;914.3;38.8167
2008-05-14;2008-05-14;10.5;13.8;7.5;90.0;5.0;913.8;39.7813
2008-05-15;2008-05-15;11.7;17.7;7.3;91.0;3.4;911.9;40.5302
2008-05-16;2008-05-16;11.5;14.6;9.2;92.0;8.4;909.5;41.4723
2008-05-17;2008-05-17;10.4;14.5;8.7;96.0;12.4;909.0;42.2454
2008-05-18;2008-05-18;10.8;19.0;4.0;86.0;49.4;908.4;43.1238
2008-05-19;2008-05-19;9.1;14.7;5.4;90.0;8.4;906.5;44.67
2008-05-20;2008-05-20;11.2;18.8;4.7;83.0;0.0;908.5;47.1977
2008-05-21;2008-05-21;13.8;20.6;7.6;61.0;0.0;911.8;48.6875
2008-05-22;2008-05-22;11.6;16.8;8.8;90.0;23.8;913.9;49.7921
2008-05-23;2008-05-23;12.5;19.1;8.1;91.0;1.8;911.4;50.7022
2008-05-24;2008-05-24;12.3;17.5;10.2;92.0;6.6;908.6;51.603
2008-05-25;2008-05-25;10.0;11.6;6.6;97.0;54.6;909.2;53.6635
2008-05-26;2008-05-26;12.4;17.9;6.5;69.0;0.0;908.7;61.971
2008-05-27;2008-05-27;9.5;12.4;7.8;98.0;15.4;905.3;68.8265
2008-05-28;2008-05-28;10.5;15.9;6.6;90.0;5.0;911.9;72.8633
2008-05-29;2008-05-29;12.8;19.0;6.0;79.0;0.2;911.1;76.5019
2008-05-30;2008-05-30;14.7;20.7;9.0;72.0;0.0;912.8;79.1419
2008-05-31;2008-05-31;12.9;17.0;9.7;80.0;2.0;914.9;81.1845
2008-06-01;2008-06-01;12.1;17.2;10.0;89.0;1.0;913.2;82.8383
2008-06-02;2008-06-02;11.3;16.8;8.4;92.0;33.8;915.1;84.3631
2008-06-03;2008-06-03;11.2;17.7;7.9;92.0;3.8;917.1;86.4084
2008-06-04;2008-06-04;12.5;19.0;7.7;85.0;9.8;916.7;88.5209
2008-06-05;2008-06-05;11.0;17.4;8.7;95.0;26.2;914.5;90.5079
2008-06-06;2008-06-06;12.8;18.4;8.7;85.0;0.2;915.4;92.7557
2008-06-07;2008-06-07;11.1;17.7;6.6;87.0;2.2;916.4;95.677
2008-06-08;2008-06-08;12.0;19.2;6.1;78.0;0.0;916.1;97.126
2008-06-09;2008-06-09;14.4;20.4;8.4;74.0;0.0;917.4;98.077
2008-06-10;2008-06-10;13.5;18.5;10.5;82.0;1.6;918.8;98.7255
2008-06-11;2008-06-11;13.2;19.7;9.2;87.0;11.2;917.5;99.8584
2008-06-12;2008-06-12;16.2;23.9;9.7;65.0;0.0;915.5;100.93
2008-06-13;2008-06-13;13.7;20.8;10.1;73.0;10.8;914.7;101.939
2008-06-14;2008-06-14;13.1;18.8;9.2;84.0;0.4;916.5;102.7787
2008-06-15;2008-06-15;14.4;21.1;10.2;87.0;0.0;912.8;103.6579
2008-06-16;2008-06-16;14.4;21.2;9.9;89.0;23.6;908.0;104.4354
2008-06-17;2008-06-17;12.7;18.9;9.6;95.0;13.2;913.1;105.1452
2008-06-18;2008-06-18;15.9;23.8;11.4;79.0;0.2;918.5;105.8936
2008-06-19;2008-06-19;19.6;26.7;11.2;70.0;0.0;920.0;106.5378
2008-06-20;2008-06-20;21.8;28.0;15.8;57.0;0.0;921.4;107.1484
2008-06-21;2008-06-21;22.8;29.7;17.3;49.0;0.0;921.2;107.6169
2008-06-22;2008-06-22;21.8;28.9;15.9;45.0;0.0;920.8;107.5087
2008-06-23;2008-06-23;21.8;28.5;15.7;49.0;0.0;919.8;107.3285
2008-06-24;2008-06-24;20.7;25.9;15.8;44.0;0.0;916.9;107.1844
2008-06-25;2008-06-25;20.1;26.8;14.2;63.0;0.0;918.6;106.9686
2008-06-26;2008-06-26;22.0;29.7;13.9;65.0;12.8;920.2;106.7171
2008-06-27;2008-06-27;18.7;24.8;13.4;82.0;6.4;921.3;106.6813
2008-06-28;2008-06-28;20.6;27.5;14.3;71.0;0.0;920.8;106.8608
2008-06-29;2008-06-29;22.0;28.6;15.9;59.0;0.0;920.4;106.8608
2008-06-30;2008-06-30;20.4;28.1;15.2;68.0;2.0;920.1;106.8249
2008-07-01;2008-07-01;20.0;29.0;12.8;61.0;6.6;917.5;106.753
2008-07-02;2008-07-02;20.1;26.0;14.6;72.0;0.0;914.6;107.0405
2008-07-03;2008-07-03;18.0;24.0;11.8;75.0;0.0;914.4;107.2204
2008-07-04;2008-07-04;17.8;26.3;8.4;65.0;0.0;917.5;107.2564
2008-07-05;2008-07-05;22.3;30.0;15.1;62.0;0.0;916.1;107.2924
2008-07-06;2008-07-06;20.2;27.2;15.7;77.0;10.8;913.3;107.2564
2008-07-07;2008-07-07;16.8;22.7;12.9;77.0;0.0;915.5;107.2204
2008-07-08;2008-07-08;17.1;23.8;12.4;79.0;0.0;919.8;107.2564
2008-07-09;2008-07-09;19.7;26.7;14.3;79.0;0.0;919.9;107.1844
2008-07-10;2008-07-10;21.6;29.1;16.0;71.0;0.0;917.5;107.1125
2008-07-11;2008-07-11;21.4;29.6;15.0;71.0;5.8;914.6;107.0045
2008-07-12;2008-07-12;16.2;23.5;12.5;93.0;13.6;913.2;106.8608
2008-07-13;2008-07-13;13.4;19.0;10.4;89.0;4.8;915.5;107.1484
2008-07-14;2008-07-14;15.7;23.2;9.7;80.0;0.2;922.2;107.2204
2008-07-15;2008-07-15;18.2;25.0;12.4;75.0;2.0;925.7;107.1484
2008-07-16;2008-07-16;19.0;24.5;13.6;61.0;0.0;923.1;107.0765
2008-07-17;2008-07-17;18.7;23.5;14.2;65.0;0.0;918.0;107.1125
2008-07-18;2008-07-18;18.5;25.7;12.4;74.0;0.0;917.8;107.1125
2008-07-19;2008-07-19;21.4;30.1;14.3;71.0;0.0;918.5;107.0765
2008-07-20;2008-07-20;22.6;29.6;16.0;67.0;1.4;918.0;107.0405
2008-07-21;2008-07-21;18.0;22.3;15.6;83.0;0.0;919.5;107.0045
2008-07-22;2008-07-22;18.6;26.0;12.1;68.0;0.0;921.4;106.9326
2008-07-23;2008-07-23;20.0;27.5;13.7;73.0;0.0;919.0;106.8967
2008-07-24;2008-07-24;21.3;29.1;15.6;74.0;0.0;915.3;106.8249
2008-07-25;2008-07-25;21.1;28.7;16.1;69.0;0.0;913.7;106.7171
2008-07-26;2008-07-26;21.4;28.4;15.8;69.0;0.0;915.8;106.5736
2008-07-27;2008-07-27;20.8;28.8;15.5;75.0;0.0;917.5;106.4661
2008-07-28;2008-07-28;22.3;29.3;16.1;69.0;0.0;916.7;106.3586
2008-07-29;2008-07-29;21.3;28.9;15.6;71.0;0.0;918.5;106.2512
2008-07-30;2008-07-30;23.7;31.0;17.2;43.0;0.0;919.3;106.1438
2008-07-31;2008-07-31;24.4;31.6;18.7;41.0;0.0;918.5;106.0365
2008-08-01;2008-08-01;22.4;30.1;15.9;58.0;0.0;918.9;105.9293
2008-08-02;2008-08-02;21.0;29.5;15.1;67.0;0.0;921.6;105.8579
2008-08-03;2008-08-03;22.7;32.1;16.0;66.0;0.0;920.6;105.7508
2008-08-04;2008-08-04;25.4;34.0;18.6;52.0;0.0;918.2;105.6794
2008-08-05;2008-08-05;24.7;32.5;18.4;49.0;0.2;918.3;105.5724
2008-08-06;2008-08-06;24.8;33.1;18.7;36.0;0.0;915.7;105.3943
2008-08-07;2008-08-07;23.7;32.2;18.1;42.0;0.0;913.4;105.1807
2008-08-08;2008-08-08;19.7;26.6;14.1;68.0;0.0;916.1;104.9319
2008-08-09;2008-08-09;19.0;27.7;11.3;67.0;0.0;917.5;104.7189
2008-08-10;2008-08-10;21.4;31.3;13.8;68.0;0.0;915.1;104.4708
2008-08-11;2008-08-11;20.8;28.8;16.6;80.0;0.0;910.9;104.223
2008-08-12;2008-08-12;22.7;29.5;16.8;64.0;0.0;908.5;104.0109
2008-08-13;2008-08-13;19.2;25.4;13.5;60.0;0.0;916.3;103.799
2008-08-14;2008-08-14;16.7;21.9;12.4;76.0;16.8;916.2;103.5522
2008-08-15;2008-08-15;15.4;23.4;9.6;72.0;0.2;915.5;103.3409
2008-08-16;2008-08-16;15.6;22.4;10.4;66.0;0.0;913.1;103.165
2008-08-17;2008-08-17;18.1;25.7;11.4;68.0;0.2;914.7;102.9893
2008-08-18;2008-08-18;19.9;28.4;13.9;77.0;0.0;916.9;102.7787
2008-08-19;2008-08-19;21.2;28.9;14.1;55.0;0.0;916.6;102.5334
2008-08-20;2008-08-20;18.3;25.3;14.8;79.0;0.4;919.2;102.3583
2008-08-21;2008-08-21;18.9;27.4;13.9;80.0;0.0;920.2;102.1136
2008-08-22;2008-08-22;17.8;28.5;13.1;88.0;55.6;917.9;101.8343
2008-08-23;2008-08-23;16.0;22.9;12.4;87.0;0.0;917.4;102.3583
2008-08-24;2008-08-24;18.5;26.6;12.0;76.0;0.0;916.3;102.3583
2008-08-25;2008-08-25;17.8;25.6;14.9;88.0;8.4;919.4;102.1485
2008-08-26;2008-08-26;17.7;25.2;13.9;92.0;0.4;921.8;101.939
2008-08-27;2008-08-27;18.5;25.5;15.0;82.0;0.4;921.4;101.7994
2008-08-28;2008-08-28;20.2;27.6;15.9;65.0;0.0;920.4;101.6252
2008-08-29;2008-08-29;20.7;28.5;15.5;59.0;0.0;918.9;101.5555
2008-08-30;2008-08-30;20.6;29.5;14.5;52.0;0.0;917.4;101.4163
2008-08-31;2008-08-31;17.8;23.3;14.0;76.0;0.0;917.9;101.2425
2008-09-01;2008-09-01;18.7;25.5;13.9;78.0;0.0;919.6;101.0341
2008-09-02;2008-09-02;18.7;25.7;13.9;85.0;2.2;917.2;100.93
2008-09-03;2008-09-03;17.9;24.8;14.9;92.0;14.2;913.4;100.9647
2008-09-04;2008-09-04;18.6;25.3;14.2;77.0;0.0;910.9;100.7567
2008-09-05;2008-09-05;18.6;24.0;14.1;66.0;0.0;910.3;100.4451
2008-09-06;2008-09-06;14.7;18.5;11.0;93.0;1.2;912.6;100.2033
2008-09-07;2008-09-07;14.7;21.1;10.1;80.0;0.0;916.8;99.9273
2008-09-08;2008-09-08;16.5;24.9;10.3;80.0;0.0;918.3;99.6174
2008-09-09;2008-09-09;18.9;24.8;14.1;70.0;0.0;918.1;99.2394
2008-09-10;2008-09-10;20.6;27.6;15.6;67.0;0.0;916.6;98.9309
2008-09-11;2008-09-11;19.2;28.0;14.2;81.0;10.2;912.8;98.6229
2008-09-12;2008-09-12;12.6;18.6;8.0;86.0;0.6;914.3;98.3156
2008-09-13;2008-09-13;11.7;18.8;6.2;66.0;0.0;915.5;98.5888
2008-09-14;2008-09-14;13.5;21.9;6.8;54.0;0.0;916.0;98.3497
2008-09-15;2008-09-15;13.4;21.6;6.7;68.0;0.0;915.6;98.077
2008-09-16;2008-09-16;14.8;22.2;9.4;79.0;0.0;915.3;97.7367
2008-09-17;2008-09-17;15.9;22.8;11.0;85.0;0.0;916.8;97.465
2008-09-18;2008-09-18;15.9;22.0;13.0;92.0;18.4;919.2;97.1599
2008-09-19;2008-09-19;15.0;22.8;11.9;94.0;41.6;920.2;96.8554
2008-09-20;2008-09-20;15.2;22.0;10.7;90.0;0.4;920.4;96.5853
2008-09-21;2008-09-21;15.0;21.0;11.9;89.0;0.2;916.0;96.2482
2008-09-22;2008-09-22;14.3;19.2;11.1;91.0;0.2;912.7;95.8784
2008-09-23;2008-09-23;10.2;12.6;8.1;95.0;3.0;912.6;95.677
2008-09-24;2008-09-24;10.4;14.9;8.9;92.0;0.6;916.5;95.409
2008-09-25;2008-09-25;10.8;17.3;7.2;87.0;0.0;920.0;95.0746
2008-09-26;2008-09-26;10.7;18.4;7.6;87.0;19.6;921.6;94.7077
2008-09-27;2008-09-27;11.4;17.9;6.7;71.0;0.0;923.3;94.3417
2008-09-28;2008-09-28;11.6;18.9;6.8;75.0;0.0;922.8;93.9766
2008-09-29;2008-09-29;12.8;19.6;7.7;78.0;0.0;920.0;93.7117
2008-09-30;2008-09-30;11.9;18.5;7.6;80.0;0.0;918.0;93.4143
2008-10-01;2008-10-01;11.5;17.9;7.9;83.0;0.0;916.4;92.9859
2008-10-02;2008-10-02;11.6;18.5;6.9;79.0;0.0;913.7;92.6244
2008-10-03;2008-10-03;9.5;15.6;5.5;63.0;0.0;914.1;92.2638
2008-10-04;2008-10-04;7.5;15.9;1.0;48.0;0.0;920.1;91.8389
2008-10-05;2008-10-05;9.6;18.1;2.7;62.0;0.0;918.8;91.3829
2008-10-06;2008-10-06;13.6;22.2;8.1;65.0;0.0;920.3;90.9609
2008-10-07;2008-10-07;12.7;21.1;6.2;70.0;0.8;917.5;90.5402
2008-10-08;2008-10-08;9.3;12.2;5.4;96.0;6.4;916.4;90.1531
